NCTId,gpt4o_zs_gen_scores,gpt4o_ts_gen_scores,llama3_70b_it_zs_gen_scores,llama3_70b_it_ts_gen_scores
NCT03210220,"{""precision"": 0.25, ""recall"": 0.42857142857142855, ""f1"": 0.3157894736842105}","{""precision"": 0.25, ""recall"": 0.5, ""f1"": 0.3333333333333333}","{""precision"": 0.25, ""recall"": 0.3333333333333333, ""f1"": 0.28571428571428575}","{""precision"": 0.6, ""recall"": 0.42857142857142855, ""f1"": 0.5}"
NCT03213158,"{""precision"": 0.17391304347826086, ""recall"": 0.4, ""f1"": 0.24242424242424243}","{""precision"": 0.3076923076923077, ""recall"": 0.4, ""f1"": 0.34782608695652173}","{""precision"": 0.3333333333333333, ""recall"": 0.6, ""f1"": 0.42857142857142855}","{""precision"": 0.38461538461538464, ""recall"": 0.5, ""f1"": 0.4347826086956522}"
NCT03214367,"{""precision"": 0.2727272727272727, ""recall"": 0.5, ""f1"": 0.3529411764705882}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.4166666666666667, ""recall"": 0.8333333333333334, ""f1"": 0.5555555555555556}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}"
NCT03216226,"{""precision"": 0.08333333333333333, ""recall"": 0.2857142857142857, ""f1"": 0.12903225806451613}","{""precision"": 0.3333333333333333, ""recall"": 0.5714285714285714, ""f1"": 0.4210526315789474}","{""precision"": 0.36363636363636365, ""recall"": 0.5714285714285714, ""f1"": 0.4444444444444444}","{""precision"": 0.4444444444444444, ""recall"": 0.5714285714285714, ""f1"": 0.5}"
NCT03219320,"{""precision"": 0.15789473684210525, ""recall"": 0.5, ""f1"": 0.23999999999999996}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}","{""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""f1"": 0.4705882352941177}"
NCT03223649,"{""precision"": 0.15, ""recall"": 0.21428571428571427, ""f1"": 0.1764705882352941}","{""precision"": 0.4166666666666667, ""recall"": 0.35714285714285715, ""f1"": 0.3846153846153846}","{""precision"": 0.36363636363636365, ""recall"": 0.2857142857142857, ""f1"": 0.32}","{""precision"": 0.4166666666666667, ""recall"": 0.35714285714285715, ""f1"": 0.3846153846153846}"
NCT03236246,"{""precision"": 0.3076923076923077, ""recall"": 0.5714285714285714, ""f1"": 0.4}","{""precision"": 0.36363636363636365, ""recall"": 0.5714285714285714, ""f1"": 0.4444444444444444}","{""precision"": 0.2857142857142857, ""recall"": 0.5714285714285714, ""f1"": 0.38095238095238093}","{""precision"": 0.4, ""recall"": 0.5714285714285714, ""f1"": 0.47058823529411764}"
NCT03240874,"{""precision"": 0.42857142857142855, ""recall"": 0.375, ""f1"": 0.39999999999999997}","{""precision"": 0.5555555555555556, ""recall"": 0.625, ""f1"": 0.5882352941176471}","{""precision"": 0.4166666666666667, ""recall"": 0.625, ""f1"": 0.5}","{""precision"": 0.6666666666666666, ""recall"": 0.75, ""f1"": 0.7058823529411765}"
NCT03242018,"{""precision"": 0.2631578947368421, ""recall"": 0.7142857142857143, ""f1"": 0.3846153846153846}","{""precision"": 0.4166666666666667, ""recall"": 0.7142857142857143, ""f1"": 0.5263157894736842}","{""precision"": 0.46153846153846156, ""recall"": 0.8571428571428571, ""f1"": 0.6}","{""precision"": 0.5454545454545454, ""recall"": 0.8571428571428571, ""f1"": 0.6666666666666665}"
NCT03242252,"{""precision"": 0.2777777777777778, ""recall"": 0.7142857142857143, ""f1"": 0.4}","{""precision"": 0.5, ""recall"": 0.8571428571428571, ""f1"": 0.631578947368421}","{""precision"": 0.42857142857142855, ""recall"": 0.8571428571428571, ""f1"": 0.5714285714285714}","{""precision"": 0.5, ""recall"": 0.7142857142857143, ""f1"": 0.588235294117647}"
NCT03251079,"{""precision"": 0.3684210526315789, ""recall"": 0.6363636363636364, ""f1"": 0.4666666666666667}","{""precision"": 0.27586206896551724, ""recall"": 0.7272727272727273, ""f1"": 0.4}","{""precision"": 0.4666666666666667, ""recall"": 0.7, ""f1"": 0.56}","{""precision"": 0.30434782608695654, ""recall"": 0.6363636363636364, ""f1"": 0.411764705882353}"
NCT03252431,"{""precision"": 0.05263157894736842, ""recall"": 0.25, ""f1"": 0.08695652173913043}","{""precision"": 0.3333333333333333, ""recall"": 0.625, ""f1"": 0.43478260869565216}","{""precision"": 0.6470588235294118, ""recall"": 0.6470588235294118, ""f1"": 0.6470588235294118}","{""precision"": 0.2222222222222222, ""recall"": 0.5, ""f1"": 0.30769230769230765}"
NCT03259789,"{""precision"": 0.22727272727272727, ""recall"": 0.625, ""f1"": 0.3333333333333333}","{""precision"": 0.36363636363636365, ""recall"": 0.5, ""f1"": 0.4210526315789474}","{""precision"": 0.38461538461538464, ""recall"": 0.625, ""f1"": 0.4761904761904762}","{""precision"": 0.3333333333333333, ""recall"": 0.5, ""f1"": 0.4}"
NCT03263780,"{""precision"": 0.25, ""recall"": 0.42857142857142855, ""f1"": 0.3157894736842105}","{""precision"": 0.4, ""recall"": 0.5714285714285714, ""f1"": 0.47058823529411764}","{""precision"": 0.18181818181818182, ""recall"": 0.25, ""f1"": 0.2105263157894737}","{""precision"": 0.4444444444444444, ""recall"": 0.5714285714285714, ""f1"": 0.5}"
NCT03264248,"{""precision"": 0.5384615384615384, ""recall"": 0.7, ""f1"": 0.608695652173913}","{""precision"": 0.7, ""recall"": 0.7, ""f1"": 0.7}","{""precision"": 0.2777777777777778, ""recall"": 0.5, ""f1"": 0.35714285714285715}","{""precision"": 0.7777777777777778, ""recall"": 0.7, ""f1"": 0.7368421052631577}"
NCT03268941,"{""precision"": 0.4, ""recall"": 0.4444444444444444, ""f1"": 0.4210526315789474}","{""precision"": 0.6, ""recall"": 0.75, ""f1"": 0.6666666666666665}","{""precision"": 0.4166666666666667, ""recall"": 0.5555555555555556, ""f1"": 0.4761904761904762}","{""precision"": 0.5, ""recall"": 0.6666666666666666, ""f1"": 0.5714285714285715}"
NCT03269344,"{""precision"": 0.2857142857142857, ""recall"": 0.3333333333333333, ""f1"": 0.30769230769230765}","{""precision"": 0.5, ""recall"": 0.4166666666666667, ""f1"": 0.45454545454545453}","{""precision"": 0.3333333333333333, ""recall"": 0.3333333333333333, ""f1"": 0.3333333333333333}","{""precision"": 0.4444444444444444, ""recall"": 0.3076923076923077, ""f1"": 0.3636363636363637}"
NCT03273387,"{""precision"": 0.5, ""recall"": 0.23333333333333334, ""f1"": 0.3181818181818182}","{""precision"": 0.6363636363636364, ""recall"": 0.23333333333333334, ""f1"": 0.34146341463414637}","{""precision"": 0.5, ""recall"": 0.26666666666666666, ""f1"": 0.3478260869565218}","{""precision"": 0.5, ""recall"": 0.16666666666666666, ""f1"": 0.25}"
NCT03273712,"{""precision"": 0.10526315789473684, ""recall"": 0.3333333333333333, ""f1"": 0.16}","{""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""f1"": 0.4705882352941177}","{""precision"": 0.14285714285714285, ""recall"": 0.5, ""f1"": 0.22222222222222224}","{""precision"": 0.2222222222222222, ""recall"": 0.6666666666666666, ""f1"": 0.3333333333333333}"
NCT03283098,"{""precision"": 0.3157894736842105, ""recall"": 0.46153846153846156, ""f1"": 0.37499999999999994}","{""precision"": 0.4, ""recall"": 0.46153846153846156, ""f1"": 0.42857142857142855}","{""precision"": 0.4117647058823529, ""recall"": 0.5384615384615384, ""f1"": 0.4666666666666667}","{""precision"": 0.5384615384615384, ""recall"": 0.5384615384615384, ""f1"": 0.5384615384615384}"
NCT03284853,"{""precision"": 0.21052631578947367, ""recall"": 0.6666666666666666, ""f1"": 0.32}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}"
NCT03285594,"{""precision"": 0.3, ""recall"": 0.8571428571428571, ""f1"": 0.4444444444444444}","{""precision"": 0.3333333333333333, ""recall"": 0.7142857142857143, ""f1"": 0.4545454545454545}","{""precision"": 0.4, ""recall"": 0.8571428571428571, ""f1"": 0.5454545454545455}","{""precision"": 0.38461538461538464, ""recall"": 0.7142857142857143, ""f1"": 0.5}"
NCT03287960,"{""precision"": 0.125, ""recall"": 0.3333333333333333, ""f1"": 0.18181818181818182}","{""precision"": 0.21052631578947367, ""recall"": 0.6666666666666666, ""f1"": 0.32}","{""precision"": 0.25, ""recall"": 0.6666666666666666, ""f1"": 0.36363636363636365}","{""precision"": 0.10526315789473684, ""recall"": 0.3333333333333333, ""f1"": 0.16}"
NCT03288142,"{""precision"": 0.3125, ""recall"": 0.625, ""f1"": 0.4166666666666667}","{""precision"": 0.2857142857142857, ""recall"": 0.5, ""f1"": 0.36363636363636365}","{""precision"": 0.3888888888888889, ""recall"": 0.875, ""f1"": 0.5384615384615385}","{""precision"": 0.36363636363636365, ""recall"": 0.5, ""f1"": 0.4210526315789474}"
NCT03289650,"{""precision"": 0.1111111111111111, ""recall"": 0.42857142857142855, ""f1"": 0.17647058823529413}","{""precision"": 0.26666666666666666, ""recall"": 0.5714285714285714, ""f1"": 0.36363636363636365}","{""precision"": 0.18181818181818182, ""recall"": 0.5714285714285714, ""f1"": 0.27586206896551724}","{""precision"": 0.29411764705882354, ""recall"": 0.7142857142857143, ""f1"": 0.4166666666666667}"
NCT03291379,"{""precision"": 0.21052631578947367, ""recall"": 0.5714285714285714, ""f1"": 0.3076923076923077}","{""precision"": 0.15789473684210525, ""recall"": 0.42857142857142855, ""f1"": 0.23076923076923078}","{""precision"": 0.125, ""recall"": 0.42857142857142855, ""f1"": 0.19354838709677416}","{""precision"": 0.23529411764705882, ""recall"": 0.5714285714285714, ""f1"": 0.3333333333333333}"
NCT03291808,"{""precision"": 0.2727272727272727, ""recall"": 0.1875, ""f1"": 0.2222222222222222}","{""precision"": 0.45454545454545453, ""recall"": 0.3125, ""f1"": 0.3703703703703703}","{""precision"": 0.2, ""recall"": 0.1875, ""f1"": 0.19354838709677422}","{""precision"": 0.5454545454545454, ""recall"": 0.375, ""f1"": 0.4444444444444444}"
NCT03292874,"{""precision"": 0.5714285714285714, ""recall"": 0.4, ""f1"": 0.47058823529411764}","{""precision"": 0.5555555555555556, ""recall"": 0.5, ""f1"": 0.5263157894736842}","{""precision"": 0.45454545454545453, ""recall"": 0.5, ""f1"": 0.47619047619047616}","{""precision"": 0.5555555555555556, ""recall"": 0.5, ""f1"": 0.5263157894736842}"
NCT03296800,"{""precision"": 0.08, ""recall"": 0.2857142857142857, ""f1"": 0.125}","{""precision"": 0.16666666666666666, ""recall"": 0.42857142857142855, ""f1"": 0.24}","{""precision"": 0.4375, ""recall"": 1.0, ""f1"": 0.6086956521739131}","{""precision"": 0.2727272727272727, ""recall"": 0.42857142857142855, ""f1"": 0.33333333333333326}"
NCT03299244,"{""precision"": 0.19047619047619047, ""recall"": 0.36363636363636365, ""f1"": 0.25}","{""precision"": 0.5, ""recall"": 0.8, ""f1"": 0.6153846153846154}","{""precision"": 0.5, ""recall"": 0.6363636363636364, ""f1"": 0.56}","{""precision"": 0.5833333333333334, ""recall"": 0.6363636363636364, ""f1"": 0.6086956521739131}"
NCT03299816,"{""precision"": 0.4, ""recall"": 0.6, ""f1"": 0.48}","{""precision"": 0.5833333333333334, ""recall"": 0.7, ""f1"": 0.6363636363636365}","{""precision"": 0.5, ""recall"": 0.7, ""f1"": 0.5833333333333334}","{""precision"": 0.5833333333333334, ""recall"": 0.7, ""f1"": 0.6363636363636365}"
NCT03302767,"{""precision"": 0.25, ""recall"": 0.5714285714285714, ""f1"": 0.34782608695652173}","{""precision"": 0.4, ""recall"": 0.5714285714285714, ""f1"": 0.47058823529411764}","{""precision"": 0.3076923076923077, ""recall"": 0.5714285714285714, ""f1"": 0.4}","{""precision"": 0.4444444444444444, ""recall"": 0.5714285714285714, ""f1"": 0.5}"
NCT03304249,"{""precision"": 0.6, ""recall"": 0.75, ""f1"": 0.6666666666666665}","{""precision"": 0.5454545454545454, ""recall"": 0.75, ""f1"": 0.631578947368421}","{""precision"": 0.46153846153846156, ""recall"": 0.75, ""f1"": 0.5714285714285714}","{""precision"": 0.4, ""recall"": 0.5, ""f1"": 0.4444444444444445}"
NCT03304626,"{""precision"": 0.15384615384615385, ""recall"": 0.3333333333333333, ""f1"": 0.21052631578947367}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.25, ""recall"": 0.5, ""f1"": 0.3333333333333333}"
NCT03305822,"{""precision"": 0.1111111111111111, ""recall"": 0.3333333333333333, ""f1"": 0.16666666666666666}","{""precision"": 0.375, ""recall"": 0.5, ""f1"": 0.42857142857142855}","{""precision"": 0.18181818181818182, ""recall"": 0.3333333333333333, ""f1"": 0.23529411764705885}","{""precision"": 0.375, ""recall"": 0.5, ""f1"": 0.42857142857142855}"
NCT03310580,"{""precision"": 0.23529411764705882, ""recall"": 0.6666666666666666, ""f1"": 0.3478260869565218}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.3076923076923077, ""recall"": 0.5714285714285714, ""f1"": 0.4}","{""precision"": 0.5, ""recall"": 0.6666666666666666, ""f1"": 0.5714285714285715}"
NCT03311230,"{""precision"": 0.46153846153846156, ""recall"": 0.375, ""f1"": 0.41379310344827586}","{""precision"": 0.625, ""recall"": 0.3125, ""f1"": 0.4166666666666667}","{""precision"": 0.6153846153846154, ""recall"": 0.5, ""f1"": 0.5517241379310345}","{""precision"": 0.5, ""recall"": 0.25, ""f1"": 0.3333333333333333}"
NCT03311724,"{""precision"": 0.6, ""recall"": 0.75, ""f1"": 0.6666666666666665}","{""precision"": 0.36363636363636365, ""recall"": 0.4444444444444444, ""f1"": 0.39999999999999997}","{""precision"": 0.35714285714285715, ""recall"": 0.5555555555555556, ""f1"": 0.43478260869565216}","{""precision"": 0.4, ""recall"": 0.4444444444444444, ""f1"": 0.4210526315789474}"
NCT03315780,"{""precision"": 0.35714285714285715, ""recall"": 0.7142857142857143, ""f1"": 0.4761904761904762}","{""precision"": 0.6666666666666666, ""recall"": 0.8571428571428571, ""f1"": 0.75}","{""precision"": 0.3333333333333333, ""recall"": 0.5714285714285714, ""f1"": 0.4210526315789474}","{""precision"": 0.5, ""recall"": 0.7142857142857143, ""f1"": 0.588235294117647}"
NCT03317444,"{""precision"": 0.375, ""recall"": 0.6666666666666666, ""f1"": 0.4800000000000001}","{""precision"": 0.45454545454545453, ""recall"": 0.5555555555555556, ""f1"": 0.5}","{""precision"": 0.2857142857142857, ""recall"": 0.6666666666666666, ""f1"": 0.4}","{""precision"": 0.5, ""recall"": 0.7777777777777778, ""f1"": 0.6086956521739131}"
NCT03321929,"{""precision"": 0.05555555555555555, ""recall"": 0.2222222222222222, ""f1"": 0.08888888888888888}","{""precision"": 0.23529411764705882, ""recall"": 0.4444444444444444, ""f1"": 0.30769230769230765}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.46153846153846156, ""recall"": 0.6666666666666666, ""f1"": 0.5454545454545455}"
NCT03321981,"{""precision"": 0.0425531914893617, ""recall"": 0.3333333333333333, ""f1"": 0.07547169811320754}","{""precision"": 0.15789473684210525, ""recall"": 0.5, ""f1"": 0.23999999999999996}","{""precision"": 0.10526315789473684, ""recall"": 0.3333333333333333, ""f1"": 0.16}","{""precision"": 0.17647058823529413, ""recall"": 0.5, ""f1"": 0.2608695652173913}"
NCT03322631,"{""precision"": 0.26666666666666666, ""recall"": 0.6666666666666666, ""f1"": 0.3809523809523809}","{""precision"": 0.25, ""recall"": 0.5, ""f1"": 0.3333333333333333}","{""precision"": 0.21428571428571427, ""recall"": 0.5, ""f1"": 0.3}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}"
NCT03323164,"{""precision"": 0.16666666666666666, ""recall"": 0.3333333333333333, ""f1"": 0.2222222222222222}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}"
NCT03326583,"{""precision"": 0.42857142857142855, ""recall"": 0.1935483870967742, ""f1"": 0.26666666666666666}","{""precision"": 0.4, ""recall"": 0.12903225806451613, ""f1"": 0.1951219512195122}","{""precision"": 0.35294117647058826, ""recall"": 0.1935483870967742, ""f1"": 0.25}","{""precision"": 0.8, ""recall"": 0.375, ""f1"": 0.5106382978723405}"
NCT03329300,"{""precision"": 0.4666666666666667, ""recall"": 0.6363636363636364, ""f1"": 0.5384615384615385}","{""precision"": 0.6, ""recall"": 0.5454545454545454, ""f1"": 0.5714285714285713}","{""precision"": 0.29411764705882354, ""recall"": 0.45454545454545453, ""f1"": 0.35714285714285715}","{""precision"": 0.5555555555555556, ""recall"": 0.45454545454545453, ""f1"": 0.5}"
NCT03331562,"{""precision"": 0.12121212121212122, ""recall"": 0.6666666666666666, ""f1"": 0.20512820512820512}","{""precision"": 0.35714285714285715, ""recall"": 0.8333333333333334, ""f1"": 0.5}","{""precision"": 0.3333333333333333, ""recall"": 0.8333333333333334, ""f1"": 0.47619047619047616}","{""precision"": 0.26666666666666666, ""recall"": 0.6666666666666666, ""f1"": 0.3809523809523809}"
NCT03334175,"{""precision"": 0.6666666666666666, ""recall"": 0.8571428571428571, ""f1"": 0.75}","{""precision"": 0.6, ""recall"": 0.8571428571428571, ""f1"": 0.7058823529411764}","{""precision"": 0.4166666666666667, ""recall"": 0.7142857142857143, ""f1"": 0.5263157894736842}","{""precision"": 0.6, ""recall"": 0.8571428571428571, ""f1"": 0.7058823529411764}"
NCT03334214,"{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}"
NCT03338010,"{""precision"": 0.26666666666666666, ""recall"": 0.6666666666666666, ""f1"": 0.3809523809523809}","{""precision"": 0.42857142857142855, ""recall"": 1.0, ""f1"": 0.6}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.38461538461538464, ""recall"": 0.8333333333333334, ""f1"": 0.5263157894736842}"
NCT03338023,"{""precision"": 0.25, ""recall"": 0.625, ""f1"": 0.35714285714285715}","{""precision"": 0.42857142857142855, ""recall"": 0.75, ""f1"": 0.5454545454545454}","{""precision"": 0.45454545454545453, ""recall"": 0.625, ""f1"": 0.5263157894736842}","{""precision"": 0.46153846153846156, ""recall"": 0.75, ""f1"": 0.5714285714285714}"
NCT03338062,"{""precision"": 0.16666666666666666, ""recall"": 0.5714285714285714, ""f1"": 0.25806451612903225}","{""precision"": 0.38461538461538464, ""recall"": 0.7142857142857143, ""f1"": 0.5}","{""precision"": 0.2857142857142857, ""recall"": 0.5714285714285714, ""f1"": 0.38095238095238093}","{""precision"": 0.35714285714285715, ""recall"": 0.7142857142857143, ""f1"": 0.4761904761904762}"
NCT03339245,"{""precision"": 0.16666666666666666, ""recall"": 0.3333333333333333, ""f1"": 0.2222222222222222}","{""precision"": 0.23076923076923078, ""recall"": 0.5, ""f1"": 0.3157894736842105}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}"
