NCTId,gpt4o_zs_gen_scores,gpt4o_ts_gen_scores,llama3_70b_it_zs_gen_scores,llama3_70b_it_ts_gen_scores
NCT03698708,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.2, ""recall"": 0.25, ""f1"": 0.22222222222222224}","{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.2, ""recall"": 0.25, ""f1"": 0.22222222222222224}"
NCT03699631,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.17647058823529413, ""recall"": 0.5, ""f1"": 0.2608695652173913}","{""precision"": 0.038461538461538464, ""recall"": 0.16666666666666666, ""f1"": 0.0625}","{""precision"": 0.17647058823529413, ""recall"": 0.5, ""f1"": 0.2608695652173913}"
NCT03701295,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.15, ""recall"": 0.5, ""f1"": 0.23076923076923075}","{""precision"": 0.05555555555555555, ""recall"": 0.16666666666666666, ""f1"": 0.08333333333333333}","{""precision"": 0.14285714285714285, ""recall"": 0.5, ""f1"": 0.22222222222222224}"
NCT03704064,"{""precision"": 0.05555555555555555, ""recall"": 0.2857142857142857, ""f1"": 0.09302325581395349}","{""precision"": 0.21052631578947367, ""recall"": 0.5714285714285714, ""f1"": 0.3076923076923077}","{""precision"": 0.10526315789473684, ""recall"": 0.2857142857142857, ""f1"": 0.15384615384615385}","{""precision"": 0.26666666666666666, ""recall"": 0.5714285714285714, ""f1"": 0.36363636363636365}"
NCT03708770,"{""precision"": 0.07142857142857142, ""recall"": 0.25, ""f1"": 0.11111111111111112}","{""precision"": 0.16666666666666666, ""recall"": 0.5, ""f1"": 0.25}","{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.3, ""recall"": 0.375, ""f1"": 0.33333333333333326}"
NCT03711370,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.2857142857142857, ""recall"": 0.5714285714285714, ""f1"": 0.38095238095238093}","{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.3333333333333333, ""recall"": 0.42857142857142855, ""f1"": 0.375}"
NCT03714776,"{""precision"": 0.21428571428571427, ""recall"": 0.5, ""f1"": 0.3}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}","{""precision"": 0.14285714285714285, ""recall"": 0.3333333333333333, ""f1"": 0.2}","{""precision"": 0.3333333333333333, ""recall"": 0.5, ""f1"": 0.4}"
NCT03718000,"{""precision"": 0.08333333333333333, ""recall"": 0.0625, ""f1"": 0.07142857142857144}","{""precision"": 0.36363636363636365, ""recall"": 0.25, ""f1"": 0.2962962962962963}","{""precision"": 0.4117647058823529, ""recall"": 0.4375, ""f1"": 0.42424242424242425}","{""precision"": 0.875, ""recall"": 0.4375, ""f1"": 0.5833333333333334}"
NCT03722030,"{""precision"": 0.15789473684210525, ""recall"": 0.1875, ""f1"": 0.17142857142857143}","{""precision"": 0.4, ""recall"": 0.25, ""f1"": 0.3076923076923077}","{""precision"": 0.25, ""recall"": 0.1875, ""f1"": 0.21428571428571427}","{""precision"": 0.5, ""recall"": 0.3125, ""f1"": 0.38461538461538464}"
NCT03724487,"{""precision"": 0.06666666666666667, ""recall"": 0.1, ""f1"": 0.08}","{""precision"": 0.4, ""recall"": 0.4, ""f1"": 0.4000000000000001}","{""precision"": 0.17647058823529413, ""recall"": 0.3, ""f1"": 0.22222222222222224}","{""precision"": 0.2727272727272727, ""recall"": 0.3, ""f1"": 0.28571428571428564}"
NCT03728790,"{""precision"": 0.2222222222222222, ""recall"": 0.08695652173913043, ""f1"": 0.125}","{""precision"": 0.4, ""recall"": 0.17391304347826086, ""f1"": 0.24242424242424243}","{""precision"": 0.375, ""recall"": 0.2608695652173913, ""f1"": 0.30769230769230765}","{""precision"": 0.6666666666666666, ""recall"": 0.2608695652173913, ""f1"": 0.37500000000000006}"
NCT03730662,"{""precision"": 0.08695652173913043, ""recall"": 0.3333333333333333, ""f1"": 0.13793103448275862}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.15384615384615385, ""recall"": 0.3333333333333333, ""f1"": 0.21052631578947367}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}"
NCT03733210,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.17647058823529413, ""recall"": 0.5, ""f1"": 0.2608695652173913}","{""precision"": 0.038461538461538464, ""recall"": 0.16666666666666666, ""f1"": 0.0625}","{""precision"": 0.15, ""recall"": 0.5, ""f1"": 0.23076923076923075}"
NCT03735680,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.3333333333333333, ""recall"": 0.5, ""f1"": 0.4}","{""precision"": 0.07142857142857142, ""recall"": 0.16666666666666666, ""f1"": 0.1}","{""precision"": 0.3333333333333333, ""recall"": 0.5, ""f1"": 0.4}"
NCT03736031,"{""precision"": 0.13333333333333333, ""recall"": 0.2857142857142857, ""f1"": 0.18181818181818182}","{""precision"": 0.3333333333333333, ""recall"": 0.42857142857142855, ""f1"": 0.375}","{""precision"": 0.15384615384615385, ""recall"": 0.2857142857142857, ""f1"": 0.2}","{""precision"": 0.3333333333333333, ""recall"": 0.42857142857142855, ""f1"": 0.375}"
NCT03739762,"{""precision"": 0.14285714285714285, ""recall"": 0.2222222222222222, ""f1"": 0.17391304347826086}","{""precision"": 0.5454545454545454, ""recall"": 0.6666666666666666, ""f1"": 0.6}","{""precision"": 0.21052631578947367, ""recall"": 0.4444444444444444, ""f1"": 0.2857142857142857}","{""precision"": 0.5454545454545454, ""recall"": 0.6666666666666666, ""f1"": 0.6}"
NCT03748420,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.21428571428571427, ""recall"": 0.5, ""f1"": 0.3}","{""precision"": 0.07142857142857142, ""recall"": 0.16666666666666666, ""f1"": 0.1}","{""precision"": 0.2, ""recall"": 0.5, ""f1"": 0.28571428571428575}"
NCT03757130,"{""precision"": 0.15384615384615385, ""recall"": 0.3333333333333333, ""f1"": 0.21052631578947367}","{""precision"": 0.25, ""recall"": 0.6666666666666666, ""f1"": 0.36363636363636365}","{""precision"": 0.2, ""recall"": 0.3333333333333333, ""f1"": 0.25}","{""precision"": 0.2857142857142857, ""recall"": 0.6666666666666666, ""f1"": 0.4}"
NCT03774394,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.2, ""recall"": 0.5, ""f1"": 0.28571428571428575}","{""precision"": 0.058823529411764705, ""recall"": 0.16666666666666666, ""f1"": 0.08695652173913045}","{""precision"": 0.14285714285714285, ""recall"": 0.3333333333333333, ""f1"": 0.2}"
NCT03778294,"{""precision"": 0.07692307692307693, ""recall"": 0.07692307692307693, ""f1"": 0.07692307692307693}","{""precision"": 0.3, ""recall"": 0.23076923076923078, ""f1"": 0.2608695652173913}","{""precision"": 0.14285714285714285, ""recall"": 0.15384615384615385, ""f1"": 0.14814814814814817}","{""precision"": 0.3, ""recall"": 0.23076923076923078, ""f1"": 0.2608695652173913}"
NCT03780010,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.3333333333333333, ""recall"": 0.5, ""f1"": 0.4}","{""precision"": 0.09090909090909091, ""recall"": 0.16666666666666666, ""f1"": 0.11764705882352942}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}"
NCT03781726,"{""precision"": 0.11764705882352941, ""recall"": 0.2222222222222222, ""f1"": 0.15384615384615383}","{""precision"": 0.25, ""recall"": 0.3333333333333333, ""f1"": 0.28571428571428575}","{""precision"": 0.058823529411764705, ""recall"": 0.1111111111111111, ""f1"": 0.07692307692307691}","{""precision"": 0.14285714285714285, ""recall"": 0.2222222222222222, ""f1"": 0.17391304347826086}"
NCT03783962,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.4444444444444444, ""recall"": 0.4444444444444444, ""f1"": 0.4444444444444444}","{""precision"": 0.2222222222222222, ""recall"": 0.4444444444444444, ""f1"": 0.2962962962962963}","{""precision"": 0.5384615384615384, ""recall"": 0.7777777777777778, ""f1"": 0.6363636363636364}"
NCT03785210,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.11538461538461539, ""recall"": 0.5, ""f1"": 0.1875}","{""precision"": 0.05263157894736842, ""recall"": 0.16666666666666666, ""f1"": 0.08}","{""precision"": 0.13043478260869565, ""recall"": 0.5, ""f1"": 0.20689655172413793}"
NCT03792191,"{""precision"": 0.19047619047619047, ""recall"": 0.4, ""f1"": 0.25806451612903225}","{""precision"": 0.5555555555555556, ""recall"": 0.5, ""f1"": 0.5263157894736842}","{""precision"": 0.4, ""recall"": 0.4, ""f1"": 0.4000000000000001}","{""precision"": 0.3333333333333333, ""recall"": 0.3, ""f1"": 0.3157894736842105}"
NCT03796689,"{""precision"": 0.15, ""recall"": 0.375, ""f1"": 0.21428571428571425}","{""precision"": 0.6, ""recall"": 0.75, ""f1"": 0.6666666666666665}","{""precision"": 0.0625, ""recall"": 0.125, ""f1"": 0.08333333333333333}","{""precision"": 0.45454545454545453, ""recall"": 0.625, ""f1"": 0.5263157894736842}"
NCT03799289,"{""precision"": 0.1111111111111111, ""recall"": 0.14285714285714285, ""f1"": 0.125}","{""precision"": 0.375, ""recall"": 0.42857142857142855, ""f1"": 0.39999999999999997}","{""precision"": 0.0625, ""recall"": 0.14285714285714285, ""f1"": 0.08695652173913043}","{""precision"": 0.25, ""recall"": 0.42857142857142855, ""f1"": 0.3157894736842105}"
NCT03801252,"{""precision"": 0.08333333333333333, ""recall"": 0.09090909090909091, ""f1"": 0.08695652173913043}","{""precision"": 0.4444444444444444, ""recall"": 0.36363636363636365, ""f1"": 0.39999999999999997}","{""precision"": 0.07142857142857142, ""recall"": 0.09090909090909091, ""f1"": 0.08}","{""precision"": 0.18181818181818182, ""recall"": 0.18181818181818182, ""f1"": 0.18181818181818182}"
NCT03802825,"{""precision"": 0.25, ""recall"": 0.5714285714285714, ""f1"": 0.34782608695652173}","{""precision"": 0.6, ""recall"": 0.8571428571428571, ""f1"": 0.7058823529411764}","{""precision"": 0.5, ""recall"": 0.7142857142857143, ""f1"": 0.588235294117647}","{""precision"": 0.75, ""recall"": 0.8571428571428571, ""f1"": 0.7999999999999999}"
NCT03804684,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.3, ""recall"": 0.42857142857142855, ""f1"": 0.3529411764705882}","{""precision"": 0.07692307692307693, ""recall"": 0.14285714285714285, ""f1"": 0.1}","{""precision"": 0.3333333333333333, ""recall"": 0.42857142857142855, ""f1"": 0.375}"
NCT03809182,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.5, ""recall"": 0.5, ""f1"": 0.5}","{""precision"": 0.2, ""recall"": 0.25, ""f1"": 0.22222222222222224}","{""precision"": 0.4444444444444444, ""recall"": 0.5, ""f1"": 0.47058823529411764}"
NCT03810235,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.13333333333333333, ""recall"": 0.3333333333333333, ""f1"": 0.19047619047619044}","{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.18181818181818182, ""recall"": 0.3333333333333333, ""f1"": 0.23529411764705885}"
NCT03811093,"{""precision"": 0.23076923076923078, ""recall"": 0.42857142857142855, ""f1"": 0.3}","{""precision"": 0.6, ""recall"": 0.8571428571428571, ""f1"": 0.7058823529411764}","{""precision"": 0.21428571428571427, ""recall"": 0.42857142857142855, ""f1"": 0.2857142857142857}","{""precision"": 0.6666666666666666, ""recall"": 0.8571428571428571, ""f1"": 0.75}"
NCT03818581,"{""precision"": 0.18518518518518517, ""recall"": 0.29411764705882354, ""f1"": 0.22727272727272727}","{""precision"": 0.5833333333333334, ""recall"": 0.4117647058823529, ""f1"": 0.4827586206896552}","{""precision"": 0.375, ""recall"": 0.35294117647058826, ""f1"": 0.3636363636363636}","{""precision"": 0.5384615384615384, ""recall"": 0.4117647058823529, ""f1"": 0.4666666666666667}"
NCT03819634,"{""precision"": 0.09523809523809523, ""recall"": 0.2222222222222222, ""f1"": 0.13333333333333333}","{""precision"": 0.2, ""recall"": 0.4444444444444444, ""f1"": 0.2758620689655173}","{""precision"": 0.1875, ""recall"": 0.3333333333333333, ""f1"": 0.24000000000000005}","{""precision"": 0.4444444444444444, ""recall"": 0.4444444444444444, ""f1"": 0.4444444444444444}"
NCT03824769,"{""precision"": 0.05555555555555555, ""recall"": 0.1111111111111111, ""f1"": 0.07407407407407407}","{""precision"": 0.45454545454545453, ""recall"": 0.5555555555555556, ""f1"": 0.5}","{""precision"": 0.05, ""recall"": 0.1111111111111111, ""f1"": 0.06896551724137932}","{""precision"": 0.5, ""recall"": 0.5555555555555556, ""f1"": 0.5263157894736842}"
NCT03826472,"{""precision"": 0.14285714285714285, ""recall"": 0.2857142857142857, ""f1"": 0.19047619047619047}","{""precision"": 0.4, ""recall"": 0.5714285714285714, ""f1"": 0.47058823529411764}","{""precision"": 0.15789473684210525, ""recall"": 0.42857142857142855, ""f1"": 0.23076923076923078}","{""precision"": 0.3333333333333333, ""recall"": 0.42857142857142855, ""f1"": 0.375}"
NCT03829046,"{""precision"": 0.029411764705882353, ""recall"": 0.07142857142857142, ""f1"": 0.041666666666666664}","{""precision"": 0.42857142857142855, ""recall"": 0.42857142857142855, ""f1"": 0.42857142857142855}","{""precision"": 0.14285714285714285, ""recall"": 0.21428571428571427, ""f1"": 0.17142857142857143}","{""precision"": 0.375, ""recall"": 0.42857142857142855, ""f1"": 0.39999999999999997}"
NCT03829514,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}","{""precision"": 0.058823529411764705, ""recall"": 0.16666666666666666, ""f1"": 0.08695652173913045}","{""precision"": 0.2, ""recall"": 0.3333333333333333, ""f1"": 0.25}"
NCT03830281,"{""precision"": 0.06666666666666667, ""recall"": 0.16666666666666666, ""f1"": 0.09523809523809522}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.15384615384615385, ""recall"": 0.3333333333333333, ""f1"": 0.21052631578947367}","{""precision"": 0.2727272727272727, ""recall"": 0.5, ""f1"": 0.3529411764705882}"
NCT03832595,"{""precision"": 0.10526315789473684, ""recall"": 0.2, ""f1"": 0.13793103448275862}","{""precision"": 0.46153846153846156, ""recall"": 0.6, ""f1"": 0.5217391304347826}","{""precision"": 0.2857142857142857, ""recall"": 0.4, ""f1"": 0.3333333333333333}","{""precision"": 0.5384615384615384, ""recall"": 0.7, ""f1"": 0.608695652173913}"
NCT03834168,"{""precision"": 0.6363636363636364, ""recall"": 0.3181818181818182, ""f1"": 0.4242424242424242}","{""precision"": 0.9, ""recall"": 0.4090909090909091, ""f1"": 0.5625000000000001}","{""precision"": 0.3888888888888889, ""recall"": 0.3181818181818182, ""f1"": 0.35000000000000003}","{""precision"": 0.625, ""recall"": 0.22727272727272727, ""f1"": 0.3333333333333333}"
NCT03844789,"{""precision"": 0.26666666666666666, ""recall"": 0.25, ""f1"": 0.2580645161290323}","{""precision"": 0.6, ""recall"": 0.375, ""f1"": 0.4615384615384615}","{""precision"": 0.45454545454545453, ""recall"": 0.3125, ""f1"": 0.3703703703703703}","{""precision"": 0.6, ""recall"": 0.375, ""f1"": 0.4615384615384615}"
NCT03850444,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.16666666666666666, ""recall"": 0.2857142857142857, ""f1"": 0.2105263157894737}","{""precision"": 0.08333333333333333, ""recall"": 0.14285714285714285, ""f1"": 0.10526315789473685}","{""precision"": 0.1, ""recall"": 0.2857142857142857, ""f1"": 0.14814814814814817}"
NCT03861039,"{""precision"": 0.08333333333333333, ""recall"": 0.3333333333333333, ""f1"": 0.13333333333333333}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.14285714285714285, ""recall"": 0.3333333333333333, ""f1"": 0.2}","{""precision"": 0.2857142857142857, ""recall"": 0.6666666666666666, ""f1"": 0.4}"
NCT03865381,"{""precision"": 0.125, ""recall"": 0.05555555555555555, ""f1"": 0.07692307692307691}","{""precision"": 0.6, ""recall"": 0.3333333333333333, ""f1"": 0.42857142857142855}","{""precision"": 0.23076923076923078, ""recall"": 0.16666666666666666, ""f1"": 0.1935483870967742}","{""precision"": 0.9, ""recall"": 0.5, ""f1"": 0.6428571428571429}"
NCT03867760,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.2, ""recall"": 0.15384615384615385, ""f1"": 0.17391304347826086}","{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.15384615384615385, ""recall"": 0.15384615384615385, ""f1"": 0.15384615384615385}"
NCT03874754,"{""precision"": 0.3, ""recall"": 0.3, ""f1"": 0.3}","{""precision"": 0.3333333333333333, ""recall"": 0.4, ""f1"": 0.3636363636363636}","{""precision"": 0.2222222222222222, ""recall"": 0.4, ""f1"": 0.2857142857142857}","{""precision"": 0.36363636363636365, ""recall"": 0.4, ""f1"": 0.380952380952381}"
NCT03875092,"{""precision"": 0.037037037037037035, ""recall"": 0.14285714285714285, ""f1"": 0.058823529411764705}","{""precision"": 0.125, ""recall"": 0.2857142857142857, ""f1"": 0.17391304347826086}","{""precision"": 0.047619047619047616, ""recall"": 0.14285714285714285, ""f1"": 0.07142857142857142}","{""precision"": 0.10526315789473684, ""recall"": 0.2857142857142857, ""f1"": 0.15384615384615385}"
NCT03875729,"{""precision"": 0.38461538461538464, ""recall"": 0.2, ""f1"": 0.2631578947368421}","{""precision"": 0.7, ""recall"": 0.28, ""f1"": 0.4}","{""precision"": 0.4166666666666667, ""recall"": 0.2, ""f1"": 0.2702702702702703}","{""precision"": 0.9, ""recall"": 0.36, ""f1"": 0.5142857142857143}"
NCT03887299,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.23076923076923078, ""recall"": 0.375, ""f1"": 0.2857142857142857}","{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.2222222222222222, ""recall"": 0.25, ""f1"": 0.23529411764705882}"
NCT03890588,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.23076923076923078, ""recall"": 0.5, ""f1"": 0.3157894736842105}","{""precision"": 0.058823529411764705, ""recall"": 0.16666666666666666, ""f1"": 0.08695652173913045}","{""precision"": 0.21428571428571427, ""recall"": 0.5, ""f1"": 0.3}"
NCT03905863,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.23076923076923078, ""recall"": 0.42857142857142855, ""f1"": 0.3}","{""precision"": 0.11764705882352941, ""recall"": 0.2857142857142857, ""f1"": 0.16666666666666666}","{""precision"": 0.25, ""recall"": 0.5714285714285714, ""f1"": 0.34782608695652173}"
NCT03913455,"{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.23076923076923078, ""recall"": 0.5, ""f1"": 0.3157894736842105}","{""precision"": 0.058823529411764705, ""recall"": 0.16666666666666666, ""f1"": 0.08695652173913045}","{""precision"": 0.2, ""recall"": 0.5, ""f1"": 0.28571428571428575}"
NCT03916744,"{""precision"": 0.047619047619047616, ""recall"": 0.125, ""f1"": 0.06896551724137931}","{""precision"": 0.21428571428571427, ""recall"": 0.375, ""f1"": 0.2727272727272727}","{""precision"": 0.0, ""recall"": 0.0, ""f1"": 0}","{""precision"": 0.36363636363636365, ""recall"": 0.5, ""f1"": 0.4210526315789474}"
NCT03922945,"{""precision"": 0.09523809523809523, ""recall"": 0.2857142857142857, ""f1"": 0.14285714285714285}","{""precision"": 0.25, ""recall"": 0.5714285714285714, ""f1"": 0.34782608695652173}","{""precision"": 0.125, ""recall"": 0.2857142857142857, ""f1"": 0.17391304347826086}","{""precision"": 0.26666666666666666, ""recall"": 0.5714285714285714, ""f1"": 0.36363636363636365}"
